idEvent,Countrycode,Country,Location,Lat,Long,BufferEvent,BufferLocation,TrsBndry,LocDesc,Start,End,DateEst,StartDesc,Type,TypeDesc,EvDesc,FatEst,FatDesc,FatMn,FatMx,FatCivMn,FatCivMx,FatMilMn,FatMilMx,idActor0,ActActiv0,ActAly0,ActUncon0,ActName0,ActDesc0,ActLead0,idActor1,ActActiv1,ActAly1,ActUncon1,ActName1,ActDesc1,ActLead1,idActor2,ActActiv2,ActAly2,ActUncon2,ActName2,ActDesc2,ActLead2,idActor3,ActActiv3,ActAly3,ActUncon3,ActName3,ActDesc3,ActLead3,idActor4,ActActiv4,ActAly4,ActUncon4,ActName4,ActDesc4,ActLead4,idActor5,ActActiv5,ActAly5,ActUncon5,ActName5,ActDesc5,ActLead5,idActor6,ActActiv6,ActAly6,ActUncon6,ActName6,ActDesc6,ActLead6,idSrce0,SrceDate0,SrceName0,SrceBias0,idSrce1,SrceDate1,SrceName1,SrceBias1,idSrce2,SrceDate2,SrceName2,SrceBias2,idSrce3,SrceDate3,SrceName3,SrceBias3,idSrce4,SrceDate4,SrceName4,SrceBias4,idSrce5,SrceDate5,SrceName5,SrceBias5,idSrce6,SrceDate6,SrceName6,SrceBias6,idSrce7,SrceDate7,SrceName7,SrceBias7,idSrce8,SrceDate8,SrceName8,SrceBias8,idSrce9,SrceDate9,SrceName9,SrceBias9,idSrce10,SrceDate10,SrceName10,SrceBias10,idSrce11,SrceDate11,SrceName11,SrceBias11,idSrce12,SrceDate12,SrceName12,SrceBias12,idSrce13,SrceDate13,SrceName13,SrceBias13,idSrce14,SrceDate14,SrceName14,SrceBias14,idSrce15,SrceDate15,SrceName15,SrceBias15
2015,SIE,Sierra Leone,Waima,"79,319","-119,656",0,0,0,,1991-05-12,1991-05-12,0,,Fighting,Fighting,Village recaptured by government forces,1,"according to Sierra Leonean military sources, 23 rebels were killed",1,23,0,0,1,23,332,0,1,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,313,0,0,1,Liberian rebels,Liberian rebels,,795,0,1,0,fugitive Liberian soldiers,"""fugitive Liberian soldiers"" (Sierra Leone 1991, page 103)",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,15.05.1991,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2122,SIE,Sierra Leone,Yele,"84,167","-118,333",0,0,0,,1994-08-27,1994-08-28,0,,One-sided attack,Unclear,15 killed in rebel attacks,1,According to military sources 15 people were killed in rebel attacks.,1,15,0,0,0,0,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,108,01.09.1994,BBC Monitoring,1,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2704,SIE,Sierra Leone,Yele,"84,167","-118,333",0,0,0,,1999-04-27,1999-04-27,0,,One-sided attack,Unclear,Rebel attack,1,"""several dozens"" of people were killed",24,24,0,0,0,0,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,113,01.05.1999,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2134,SIE,Sierra Leone,Tihun,"75,644","-120,903",0,0,0,,1995-02-16,1995-02-16,1,the battle began on Thursday,Fighting,Fighting,23 rebels killed,1,government forces claim death of 23 rebels,1,23,0,0,1,23,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,19.02.1995,New York Times,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2146,SIE,Sierra Leone,Moyamba District,"80,886","-124,544","47,14",0,0,,1995-03-25,1995-03-29,1,"""since Saturday [25th March]"" - reported on March 29, 1995",Fighting,Fighting,fighting,1,"""at least 34 rebels and four civilians have been killed"" - fighting in two locations - split number of deaths",19,19,17,17,2,2,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,31.03.1995,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2192,SIE,Sierra Leone,Moyolo,"78,833","-128,667",0,0,0,,1996-02-19,1996-02-19,0,,One-sided attack,Unclear,22 farmers killed,0,,22,22,22,22,0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,110,23.02.1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2186,SIE,Sierra Leone,Pujehun District,"73,242","-115,718","37,21",0,0,,1995-12-14,1995-12-14,1,"no date description, source from December 14, 1995",Fighting,Fighting,Government troops destroy rebel base,1,"according to the PRO public relations officer, two RUF rebels were killed",1,2,0,0,1,2,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,14.12.1995,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2085,SIE,Sierra Leone,Pujehun District,"73,242","-115,718","37,21",0,0,Bompeperi in the Pujehun District,1993-11-09,1993-11-09,0,,Fighting,Fighting,capture of several towns,1,56 rebels killed as reported by military sources,1,56,0,0,1,56,145,0,0,0,Rebel(s),Unspecified rebel(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.11.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2094,SIE,Sierra Leone,Bandajuma,"75,744","-116,525",0,0,0,,1993-12-01,1993-12-01,0,,Fighting,Fighting,violations of cease-fire,1,according to a communique issued by the Defence Department,1,8,0,0,1,8,145,0,0,0,Rebel(s),Unspecified rebel(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,108,07.01.1994,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2113,SIE,Sierra Leone,Bandajuma,"75,744","-116,525",0,0,0,,1994-05-09,1994-05-09,0,,One-sided attack,Unclear,55 civilians dead,0,,55,55,55,55,0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,108,14.05.1994,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2108,SIE,Sierra Leone,Bandasuma,"73,719","-114,094",0,0,0,,1994-02-15,1994-02-15,0,,Fighting,Fighting,RUF rebels reportedly kill 38 civilians during fighting,0,,56,56,38,38,18,18,25,0,0,0,Civilian(s),Civilian(s),,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,108,18.02.1994,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2081,SIE,Sierra Leone,Benga,"73,717","-117,547",0,0,0,,1993-09-05,1993-09-05,0,,Fighting,Fighting,26 rebels reportedly killed,1,26 rebels were killed in 6 towns. Split death toll.,4,33,0,0,"4,33","4,33",145,0,0,0,Rebel(s),Unspecified rebel(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,11.09.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2064,SIE,Sierra Leone,Dandabu,"7,55","-11,85",0,0,0,,1993-02-09,1993-02-09,0,,Fighting,Fighting,recapture of Pujehun,0,,20,20,0,0,20,20,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.02.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2138,SIE,Sierra Leone,Gandorhun,"75,564","-116,925",0,0,0,,1995-03-04,1995-03-04,1,"the date is not specified, reported on March 4, 1995",Unclear,Unclear,"""rebel"" occupation",1,"""some"" officers were killed",2,2,0,0,2,2,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,339,0,0,0,Mutining soldiers,"Undisciplined soldiers, Mutining soldiers",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,04.03.1995,The Guardian,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2075,SIE,Sierra Leone,Gorahun,"73,069","-114,928",0,0,0,,1993-08-28,1993-08-28,0,,One-sided attack,Unclear,RUF ambush kills two nurses,0,,2,2,2,2,0,0,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,53,0,0,0,Foreign aid worker,Foreign aid worker,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,31.08.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2006,SIE,Sierra Leone,Limba,"76,444","-117,914",0,0,0,,1991-05-06,1991-05-06,0,,Fighting,Fighting,'massive attack'' on suspected NPFL,1,"governments forces have killed ''a good number of rebels"" said a Defence Ministry spokesman",1,2,0,0,0,0,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,08.05.1991,BBC Monitoring,2,104,10.05.1991,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2076,SIE,Sierra Leone,Lotu,"73,075","-116,883",0,0,0,,1993-09-05,1993-09-05,0,,Fighting,Fighting,26 rebels reportedly killed,1,26 rebels were killed in 6 towns. Split death toll.,4,33,0,0,"4,33","4,33",145,0,0,0,Rebel(s),Unspecified rebel(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,11.09.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2074,SIE,Sierra Leone,Mandema,"74,411","-117,469",0,0,0,"""a town in the Mandema Chiefdom""",1993-08-14,1993-08-15,0,,Fighting,Fighting,town recaptured,1,"""several rebels"" were killed",2,2,0,0,2,2,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,19.08.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
1996,SIE,Sierra Leone,Potoru,"75,072","-114,786",0,0,0,,1991-04-09,1991-04-09,0,,Fighting,Fighting,Liberian rebels killed in clashes in Sierra Leone,0,,110,110,0,0,110,110,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,12.04.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
1997,SIE,Sierra Leone,Potoru,"75,072","-114,786",0,0,0,,1991-04-16,1991-04-16,0,,Fighting,Fighting,100 Liberian rebels killed,0,,100,100,0,0,100,100,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,19.04.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2009,SIE,Sierra Leone,Pujehun,"73,581","-117,208",0,0,0,,1991-05-06,1991-05-06,0,,One-sided attack,Unclear,Guinean traders beheaded,0,,16,16,16,16,0,0,145,1,0,0,Rebel(s),Unspecified rebel(s),,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,10.05.1991,BBC Monitoring,0,104,10.05.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2010,SIE,Sierra Leone,Pujehun,"73,581","-117,208",0,0,0,,1991-05-10,1991-05-10,0,,One-sided attack,Unclear,residents of Pujehun town executed,0,,46,46,46,46,0,0,145,1,0,0,Rebel(s),Unspecified rebel(s),,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,10.05.1991,BBC Monitoring,0,104,10.05.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2068,SIE,Sierra Leone,Pujehun,"73,581","-117,208",0,63,0,"""in the area"" of Boperi, 27 miles off Pujehun Town (Boperi not found; Pujehun buffer = 43,45km + 20 km (""area of""))",1993-03-08,1993-03-08,0,,Fighting,Fighting,government troops clash with rebels,0,,25,25,0,0,25,25,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.03.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2065,SIE,Sierra Leone,Pujehun,"73,581","-117,208",0,2,0,"""Ovayu, two miles to Pujehun""",1993-02-09,1993-02-09,0,,Fighting,Fighting,recapture of Pujehun,1,"""several rebels"" were killed",2,2,0,0,2,2,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.02.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2066,SIE,Sierra Leone,Pujehun,"73,581","-117,208",0,0,0,,1993-03-29,1993-03-29,0,,Fighting,Fighting,government troops recapture Pujehun,1,"according to military sources, many rebels were killed",1,2,0,0,1,2,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,01.04.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2072,SIE,Sierra Leone,Pujehun,"73,581","-117,208",0,0,0,,1993-06-01,1993-06-01,0,,Fighting,Fighting,government troops kill 25 rebels,1,25 rebels killed as reported by military sources,1,25,0,0,1,25,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,05.06.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2092,SIE,Sierra Leone,Pujehun,"73,581","-117,208",0,10,0,"""two villages near Pujehun (210 km southeast of Freetown)""",1993-12-27,1993-12-27,0,,One-sided attack,Use of small firearms,"Twenty people ""massacred"" near Pujehun",0,,20,20,20,20,0,0,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,31.12.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2027,SIE,Sierra Leone,Pujehun,"73,581","-117,208",0,0,0,,1991-07-17,1991-07-17,1,The area was taken in a fierce battle starting last week.,Fighting,Fighting,recapture of two towns from NPFL rebels,1,"According to the Defence Ministry, hundreds of rebels were killed.",1,2,0,0,1,2,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,20.07.1991,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2023,SIE,Sierra Leone,Pujehun,"73,581","-117,208",0,0,0,,1991-06-21,1991-06-21,0,,Fighting,Fighting,'hundreds'' of Liberian rebels killed,1,"According to a military spokesman, ""hundreds of rebels"" were dead or wounded",1,2,0,0,1,2,332,0,1,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,335,0,1,0,Guinean government forces,Guinean government forces,,337,0,1,0,Nigerian Armed Forces,"Nigerian Armed Forces, Armed Forces of the Federal Republic of Nigeria",,313,0,0,0,Liberian rebels,Liberian rebels,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,24.06.1991,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2077,SIE,Sierra Leone,Sawula,"72,981","-117,358",0,0,0,,1993-09-05,1993-09-05,0,,Fighting,Fighting,26 rebels reportedly killed,1,26 rebels were killed in 6 towns. Split death toll.,4,33,0,0,"4,33","4,33",145,0,0,0,Rebel(s),Unspecified rebel(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,11.09.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2219,SIE,Sierra Leone,Siniye,"71,114","-116,928",0,0,0,"""Sinje [phonetic], a village in Grand Cape Mount County - a county on the border between Liberia and Sierra Leone""",1996-09-28,1996-09-28,0,,One-sided attack,Unclear,20 villagers killed,1,"""Aid sources report that over 20 villagers were killed.""",21,21,21,21,0,0,25,0,0,0,Civilian(s),Civilian(s),,14,1,0,0,Militia,Unknown militia,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,110,03.10.1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
1994,SIE,Sierra Leone,Zimmi,"73,153","-113,061",0,0,0,,1991-04-08,1991-04-09,0,,One-sided attack,Unclear,60 people beheaded,0,,30,30,30,30,0,0,328,1,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,12.04.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
